caseID;resp.cat;DAY;RD;LRR;var.lrr
CK078_8;composition;365;1;0.408759124;0.04622871
CK079_1;composition;1;0.001369863;0.320113513;NA
CK079_1;composition;730;1;0.178466428;NA
CK079_2;composition;1;0.001369863;0.462367937;NA
CK079_2;composition;730;1;0.229799019;NA
CK079_3;composition;1;0.001369863;0.53034715;NA
CK079_3;composition;730;1;0.168331743;NA
CK080_1;biomass;0;0;-0.050138431;0.140652893
CK080_1;biomass;1;0.002739726;-1.399988638;0.230413787
CK080_1;biomass;56;0.153424658;-0.327878872;0.024069507
CK080_1;biomass;315;0.863013699;-0.3452628;0.055632433
CK080_1;biomass;365;1;-0.099461265;0.061019629
CK080_1;composition;0;0;0.100707617;NA
CK080_1;composition;1;0.002739726;0.43084084;NA
CK080_1;composition;56;0.153424658;0.118402177;NA
CK080_1;composition;315;0.863013699;0.104191915;NA
CK080_1;composition;365;1;0.056147971;NA
CK080_2;biomass;0;0;0.018252772;0.083057421
CK080_2;biomass;1;0.002739726;-0.495347954;0.147732704
CK080_2;biomass;56;0.153424658;-0.836469729;0.087240012
CK080_2;biomass;315;0.863013699;-0.452394277;0.15553602
CK080_2;biomass;365;1;-0.388780475;0.050284687
CK080_2;composition;0;0;0.170888314;NA
CK080_2;composition;1;0.002739726;0.639579203;NA
CK080_2;composition;56;0.153424658;0.181517789;NA
CK080_2;composition;315;0.863013699;0.083860982;NA
CK080_2;composition;365;1;0.083957577;NA
CK081_1;abundance;0;0;-0.208622326;0.027908416
CK081_1;abundance;40;0.060150376;-0.418568556;0.035004539
CK081_1;abundance;100;0.15037594;-0.50777466;0.05324696
CK081_1;abundance;145;0.218045113;-0.687857612;0.080951027
CK081_1;abundance;300;0.45112782;-0.698320393;0.106657793
CK081_1;abundance;365;0.54887218;-0.867257188;0.078019932
CK081_1;abundance;405;0.609022556;-0.783388604;0.031518753
CK081_1;abundance;665;1;-0.621411613;0.062988553
CK081_1;composition;0;0;0.070234114;NA
CK081_1;composition;40;0.060150376;0.397993311;NA
CK081_1;composition;100;0.15037594;0.371237458;NA
CK081_1;composition;145;0.218045113;0.344481605;NA
CK081_1;composition;300;0.45112782;0.2909699;NA
CK081_1;composition;365;0.54887218;0.304347826;NA
CK081_1;composition;405;0.609022556;0.344481605;NA
CK081_1;composition;665;1;0.37458194;NA
CK081_2;abundance;0;0;-0.060905474;0.039256997
CK081_2;abundance;40;0.060150376;-0.235872102;0.022788617
CK081_2;abundance;100;0.15037594;-0.396985182;0.038904481
CK081_2;abundance;145;0.218045113;-0.554915382;0.032035247
CK081_2;abundance;300;0.45112782;-0.662999861;0.082954597
CK081_2;abundance;365;0.54887218;-1.188924456;0.554739861
CK081_2;abundance;405;0.609022556;-0.875109118;0.054770191
CK081_2;abundance;665;1;-0.836865338;0.051479425
CK081_2;composition;0;0;0.060200669;NA
CK081_2;composition;40;0.060150376;0.632107023;NA
CK081_2;composition;100;0.15037594;0.515050167;NA
CK081_2;composition;145;0.218045113;0.52173913;NA
CK081_2;composition;300;0.45112782;0.448160535;NA
CK081_2;composition;365;0.54887218;0.411371237;NA
CK081_2;composition;405;0.609022556;0.441471572;NA
CK081_2;composition;665;1;0.54180602;NA
CK081_3;abundance;0;0;-0.316508811;0.02665579
CK081_3;abundance;40;0.060150376;-0.483828047;0.016144647
CK081_3;abundance;100;0.15037594;-0.669106295;0.099751064
CK081_3;abundance;145;0.218045113;-0.909194637;0.110919662
CK081_3;abundance;300;0.45112782;-1.095133217;0.049686362
CK081_3;abundance;365;0.54887218;-1.196218635;0.065100394
CK081_3;abundance;405;0.609022556;-1.451437172;0.083633519
CK081_3;abundance;665;1;-1.07267725;0.048179991
CK081_3;composition;0;0;0.043478261;NA
CK081_3;composition;40;0.060150376;0.551839465;NA
CK081_3;composition;100;0.15037594;0.474916388;NA
CK081_3;composition;145;0.218045113;0.428093645;NA
CK081_3;composition;300;0.45112782;0.367892977;NA
CK081_3;composition;365;0.54887218;0.377926421;NA
CK081_3;composition;405;0.609022556;0.344481605;NA
CK081_3;composition;665;1;0.484949833;NA
CK081_4;abundance;0;0;-0.50374951;0.044272052
CK081_4;abundance;40;0.060150376;-0.232831638;0.017450517
CK081_4;abundance;100;0.15037594;-0.405847971;0.039347044
CK081_4;abundance;145;0.218045113;-0.699885768;0.035251265
CK081_4;abundance;300;0.45112782;-0.51638989;0.06388568
CK081_4;abundance;365;0.54887218;-1.021363136;0.036284005
CK081_4;abundance;405;0.609022556;-0.98232181;0.038181574
CK081_4;abundance;665;1;-1.058241365;0.027921552
CK081_4;composition;0;0;0.016722408;NA
CK081_4;composition;40;0.060150376;0.688963211;NA
CK081_4;composition;100;0.15037594;0.551839465;NA
CK081_4;composition;145;0.218045113;0.451505017;NA
CK081_4;composition;300;0.45112782;0.404682274;NA
CK081_4;composition;365;0.54887218;0.37458194;NA
CK081_4;composition;405;0.609022556;0.394648829;NA
CK081_4;composition;665;1;0.484949833;NA
HH001_1;abundance;0;0;0.097521659;0.002169707
HH001_1;abundance;1;0.03125;0.041988894;0.008561118
HH001_1;abundance;2;0.0625;0.170705614;0.003721526
HH001_1;abundance;4;0.125;0.109778495;0.009882372
HH001_1;abundance;8;0.25;0.269794706;0.018617907
HH001_1;abundance;16;0.5;-0.018476488;0.007107144
HH001_1;abundance;32;1;-0.068127534;0.029628452
HH001_1;composition;0;0;0.151990003;
HH001_1;composition;2;0.0625;0.192115801;
HH001_1;composition;8;0.25;0.302184814;
HH001_1;composition;16;0.5;0.290631965;
HH001_1;composition;32;1;0.279798586;
HH001_1;index;0;0;0.083775606;0.009088823
HH001_1;index;2;0.0625;-0.030125328;0.006146483
HH001_1;index;8;0.25;-0.173995702;0.020140086
HH001_1;index;16;0.5;0.017362871;0.004235157
HH001_1;index;32;1;0.165282853;0.060506616
HH001_10;biomass;0;0;0.04088459;0.015736851
HH001_10;biomass;1;0.03125;0.069298986;0.006933019
HH001_10;biomass;2;0.0625;-0.179977989;0.005146255
HH001_10;biomass;4;0.125;-0.111904124;0.056232955
HH001_10;biomass;8;0.25;-0.081375745;0.02013487
HH001_10;biomass;16;0.5;0.32227109;0.383462741
HH001_10;biomass;32;1;0.75122403;0.139437421
HH001_10;composition;0;0;0.175582899;
HH001_10;composition;2;0.0625;0.242630612;
HH001_10;composition;8;0.25;0.264454858;
HH001_10;composition;16;0.5;0.447810647;
HH001_10;composition;32;1;0.460695191;
HH001_10;index;0;0;0.154436094;0.01437285
HH001_10;index;2;0.0625;0.127352631;0.004319649
HH001_10;index;8;0.25;0.174067826;0.011855595
HH001_10;index;16;0.5;0.459782622;0.063255634
HH001_10;index;32;1;0.543408897;0.386145112
HH001_11;biomass;0;0;0.048367788;0.007464419
HH001_11;biomass;1;0.03125;-0.012128361;0.011389556
HH001_11;biomass;2;0.0625;-0.255210188;0.005867387
HH001_11;biomass;4;0.125;-0.22646843;0.026509389
HH001_11;biomass;8;0.25;0.109897278;0.027080124
HH001_11;biomass;16;0.5;-0.082608023;0.377623712
HH001_11;biomass;32;1;0.6054416;0.194221448
HH001_11;composition;0;0;0.14451167;
HH001_11;composition;2;0.0625;0.2455968;
HH001_11;composition;8;0.25;0.308162355;
HH001_11;composition;16;0.5;0.396047572;
HH001_11;composition;32;1;0.467549054;
HH001_11;index;0;0;0.12536848;0.013319915
HH001_11;index;2;0.0625;0.009082476;0.009149253
HH001_11;index;8;0.25;0.246828185;0.011548587
HH001_12;biomass;0;0;0.049857731;0.011390505
HH001_12;biomass;1;0.03125;-0.215708573;0.015664293
HH001_12;biomass;2;0.0625;-0.330670236;0.02028976
HH001_12;biomass;4;0.125;0.033330692;0.020722634
HH001_12;biomass;8;0.25;0.181136723;0.090893916
HH001_12;biomass;16;0.5;0.300943267;0.374886377
HH001_12;biomass;32;1;0.695688478;0.233601271
HH001_12;composition;0;0;0.172404916;
HH001_12;composition;2;0.0625;0.275137338;
HH001_12;composition;8;0.25;0.431986826;
HH001_12;composition;16;0.5;0.48519054;
HH001_12;composition;32;1;0.631382464;
HH001_12;index;0;0;0.196847268;0.010541381
HH001_12;index;2;0.0625;-0.185892307;0.01205264
HH001_12;index;8;0.25;0.138387627;0.028372707
HH001_12;index;16;0.5;0.661975915;0.055779098
HH001_12;index;32;1;0.184694693;0.392683531
HH001_13;biomass;0;0;-0.183369226;0.010794044
HH001_13;biomass;1;0.03125;-0.088377743;0.030207977
HH001_13;biomass;2;0.0625;0.072239628;0.041575151
HH001_13;biomass;4;0.125;-0.002684565;0.032929385
HH001_13;biomass;8;0.25;0.10592184;0.084470984
HH001_13;biomass;16;0.5;0.203888451;0.138724366
HH001_13;biomass;32;1;-0.205311075;0.149079189
HH001_13;composition;0;0;0.188926066;
HH001_13;composition;2;0.0625;0.220682106;
HH001_13;composition;8;0.25;0.290944928;
HH001_13;composition;16;0.5;0.440251572;
HH001_13;composition;32;1;0.596875;
HH001_13;index;0;0;-0.123814358;0.009626778
HH001_13;index;2;0.0625;0.114866301;0.03564247
HH001_13;index;8;0.25;-0.068436005;0.031961858
HH001_14;biomass;0;0;0.00087222;0.009035215
HH001_14;biomass;1;0.03125;-0.04693418;0.026871988
HH001_14;biomass;2;0.0625;0.154648316;0.022666368
HH001_14;biomass;4;0.125;-0.052987971;0.030672371
HH001_14;biomass;8;0.25;0.174712671;0.08195492
HH001_14;biomass;16;0.5;0.198222714;0.124795425
HH001_14;biomass;32;1;0.297107213;0.097029347
HH001_14;composition;0;0;0.172090157;
HH001_14;composition;2;0.0625;0.259127167;
HH001_14;composition;8;0.25;0.318668919;
HH001_14;composition;16;0.5;0.373736168;
HH001_14;composition;32;1;0.490807605;
HH001_14;index;0;0;0.015869878;0.01764732
HH001_14;index;2;0.0625;0.212888017;0.038135201
HH001_14;index;8;0.25;-0.164631056;0.072703821
HH001_14;index;16;0.5;0.107813757;0.008657482
HH001_14;index;32;1;-0.218081022;0.007280307
HH001_15;biomass;0;0;0.139837818;0.006312358
HH001_15;biomass;1;0.03125;-0.354982419;0.090208407
HH001_15;biomass;2;0.0625;-0.016689013;0.024595826
HH001_15;biomass;4;0.125;-0.001341382;0.027826042
HH001_15;biomass;8;0.25;0.109954104;0.081674906
HH001_15;biomass;16;0.5;0.438859423;0.130038924
HH001_15;biomass;32;1;0.684269507;0.036042724
HH001_15;composition;0;0;0.169158246;
HH001_15;composition;2;0.0625;0.263075466;
HH001_15;composition;8;0.25;0.385115128;
HH001_15;composition;16;0.5;0.287599206;
HH001_15;composition;32;1;0.45118588;
HH001_15;index;0;0;0.158441464;0.018213097
HH001_15;index;2;0.0625;0.143137462;0.036640377
HH001_15;index;8;0.25;-0.20335486;0.009635421
HH001_15;index;16;0.5;0.18850845;0.005287607
HH001_15;index;32;1;0.114415497;0.033731534
HH001_16;biomass;0;0;0.21854886;0.005500882
HH001_16;biomass;1;0.03125;-0.2203662;0.041717626
HH001_16;biomass;2;0.0625;-0.001133787;0.006186676
HH001_16;biomass;4;0.125;0.096039375;0.006436299
HH001_16;biomass;8;0.25;0.265209217;0.009163779
HH001_16;biomass;16;0.5;-0.109854274;0.031969881
HH001_16;biomass;32;1;-0.279009358;0.023735834
HH001_16;composition;0;0;0.241594062;
HH001_16;composition;2;0.0625;0.191711505;
HH001_16;composition;8;0.25;0.229460353;
HH001_16;composition;16;0.5;0.282579855;
HH001_16;composition;32;1;0.49692429;
HH001_16;index;0;0;0.330192783;0.008400274
HH001_16;index;2;0.0625;-0.16342186;0.010997953
HH001_16;index;8;0.25;0.061729179;0.012927317
HH001_16;index;16;0.5;-0.039004454;0.014727996
HH001_16;index;32;1;0.270496919;0.104870007
HH001_17;biomass;0;0;0.14144044;0.00700287
HH001_17;biomass;1;0.03125;-0.045519868;0.041633707
HH001_17;biomass;2;0.0625;-0.060128994;0.009474966
HH001_17;biomass;4;0.125;-0.049868981;0.006879997
HH001_17;biomass;8;0.25;0.323887366;0.001025095
HH001_17;biomass;16;0.5;0.156130344;
HH001_17;biomass;32;1;0.053966582;
HH001_17;composition;0;0;0.215595804;
HH001_17;composition;2;0.0625;0.219092254;
HH001_17;composition;8;0.25;0.220552571;
HH001_17;composition;16;0.5;0.566302652;
HH001_17;composition;32;1;0.659777424;
HH001_17;index;0;0;0.263337367;0.003885654
HH001_17;index;2;0.0625;0.112569867;0.017085052
HH001_17;index;8;0.25;0.034828155;0.010451503
HH001_18;biomass;0;0;0.144278931;0.014107507
HH001_18;biomass;1;0.03125;-0.105497869;0.040125247
HH001_18;biomass;2;0.0625;-0.131186915;0.005625201
HH001_18;biomass;4;0.125;-0.171944293;0.002275127
HH001_18;biomass;8;0.25;-0.054665979;0.022727198
HH001_18;biomass;16;0.5;0.069413128;0.068342048
HH001_18;biomass;32;1;0.199801206;0.095431772
HH001_18;composition;0;0;0.208919214;
HH001_18;composition;2;0.0625;0.244405427;
HH001_18;composition;8;0.25;0.320143107;
HH001_18;composition;16;0.5;0.501508774;
HH001_18;composition;32;1;0.821278964;
HH001_18;index;0;0;0.282006949;0.010505138
HH001_18;index;2;0.0625;0.17740422;0.026693421
HH001_18;index;8;0.25;-0.01718932;0.008545188
HH001_18;index;16;0.5;-0.743330343;0.030821481
HH001_18;index;32;1;-0.418908369;0.157038929
HH001_19;abundance;32;1;-0.040625236;0.268212254
HH001_19;composition;32;1;0.656265685;
HH001_19;index;32;1;-0.226856463;0.04749522
HH001_2;abundance;0;0;0.051052688;0.002158918
HH001_2;abundance;1;0.03125;0.068913598;0.003545725
HH001_2;abundance;2;0.0625;0.089766301;0.003741352
HH001_2;abundance;4;0.125;0.063116776;0.012932015
HH001_2;abundance;8;0.25;0.324930476;0.010788073
HH001_2;abundance;16;0.5;0.271823114;0.008657658
HH001_2;abundance;32;1;0.137848785;0.006834466
HH001_2;composition;0;0;0.111057325;
HH001_2;composition;2;0.0625;0.174221846;
HH001_2;composition;8;0.25;0.301785222;
HH001_2;composition;16;0.5;0.333860807;
HH001_2;composition;32;1;0.384764537;
HH001_2;index;0;0;0.107526245;0.005315171
HH001_2;index;2;0.0625;-0.214458324;0.001553871
HH001_2;index;8;0.25;-0.122313744;0.028794922
HH001_20;abundance;32;1;0.462961071;0.492667628
HH001_20;composition;32;1;0.724397695;
HH001_21;abundance;32;1;-1.34729227;0.310326262
HH001_21;composition;32;1;0.572816654;
HH001_21;index;32;1;-0.184299717;0.030521935
HH001_22;abundance;32;1;-0.358495087;0.1145644
HH001_22;composition;32;1;0.579860262;
HH001_22;index;32;1;0.665248201;0.012270674
HH001_23;abundance;32;1;0.84880733;0.842463077
HH001_23;composition;32;1;0.711650072;
HH001_23;index;32;1;0.528608765;0.03160844
HH001_24;abundance;32;1;-1.090696033;0.128476
HH001_24;composition;32;1;0.651046951;
HH001_24;index;32;1;0.447184358;0.033334104
HH001_25;abundance;32;1;0.397230454;0.211459102
HH001_25;composition;32;1;0.290340703;
HH001_25;index;32;1;0.184574459;0.003369878
HH001_26;abundance;32;1;0.141307603;
HH001_26;composition;32;1;0.402174106;
HH001_27;abundance;32;1;-0.452425033;0.044840716
HH001_27;composition;32;1;0.314227741;
HH001_27;index;32;1;0.039672257;0.004032269
HH001_28;biomass;6;0.333333333;-0.568117795;0.197987495
HH001_28;biomass;12;0.666666667;0.783931671;0.112122934
HH001_28;biomass;18;1;-0.592673415;0.133549077
HH001_28;composition;6;0.333333333;0.62251782;
HH001_28;composition;12;0.666666667;0.66881668;
HH001_28;composition;18;1;0.816133302;
HH001_28;index;6;0.333333333;-0.166263912;0.249332582
HH001_28;index;12;0.666666667;-0.292763455;0.205516466
HH001_28;index;18;1;0.233897322;0.061921257
HH001_29;biomass;6;0.333333333;-0.727838736;0.360024431
HH001_29;biomass;12;0.666666667;0.341628036;0.088020175
HH001_29;biomass;18;1;0.824266938;0.414783572
HH001_29;composition;6;0.333333333;0.675255934;
HH001_29;composition;12;0.666666667;0.384997201;
HH001_29;composition;18;1;0.899584936;
HH001_29;index;6;0.333333333;0.537684446;0.226850511
HH001_29;index;12;0.666666667;-0.024411561;0.047264198
HH001_29;index;18;1;0.89236751;0.170578284
HH001_3;abundance;0;0;0.075614214;0.001108354
HH001_3;abundance;1;0.03125;0.107678413;0.003358653
HH001_3;abundance;2;0.0625;0.182045325;0.006150879
HH001_3;abundance;4;0.125;0.115535888;0.009980355
HH001_3;abundance;8;0.25;0.283328346;0.022485459
HH001_3;abundance;16;0.5;0.207955245;0.009066115
HH001_3;abundance;32;1;-0.072888818;0.007916276
HH001_3;composition;0;0;0.128221366;
HH001_3;composition;2;0.0625;0.181536171;
HH001_3;composition;8;0.25;0.343593545;
HH001_3;composition;16;0.5;0.369021666;
HH001_3;composition;32;1;0.420277346;
HH001_3;index;0;0;0.123949197;0.004502359
HH001_3;index;2;0.0625;-0.229604231;0.002306669
HH001_3;index;8;0.25;-0.14643852;0.021400954
HH001_3;index;16;0.5;-0.040652376;0.002989193
HH001_3;index;32;1;0.724531144;0.018414456
HH001_30;biomass;6;0.333333333;0.052661545;0.080951502
HH001_30;biomass;12;0.666666667;0.007440715;0.388354633
HH001_30;biomass;18;1;0.390458386;0.104547881
HH001_30;composition;6;0.333333333;0.663725438;
HH001_30;composition;12;0.666666667;0.470237712;
HH001_30;composition;18;1;0.829032181;
HH001_30;index;6;0.333333333;0.244310165;0.062136992
HH001_30;index;12;0.666666667;-0.325287951;0.006227389
HH001_30;index;18;1;-0.521285383;0.033334777
HH001_31;biomass;6;0.333333333;0.93500388;1.428910153
HH001_31;biomass;12;0.666666667;0.027657469;0.281455666
HH001_31;biomass;18;1;-0.137157227;0.136533083
HH001_31;composition;6;0.333333333;0.540842565;
HH001_31;composition;12;0.666666667;0.443614582;
HH001_31;composition;18;1;0.912200308;
HH001_31;index;6;0.333333333;-0.333421609;0.314337965
HH001_31;index;12;0.666666667;0.234075318;0.03593892
HH001_31;index;18;1;0.207394689;0.052693586
HH001_32;biomass;6;0.333333333;0.02726183;0.287444792
HH001_32;biomass;12;0.666666667;0.631097977;0.043507125
HH001_32;biomass;18;1;-0.429567732;0.314153272
HH001_32;composition;6;0.333333333;0.541342595;
HH001_32;composition;12;0.666666667;0.45374021;
HH001_32;composition;18;1;0.555671998;
HH001_32;index;6;0.333333333;-0.092578841;0.073660353
HH001_32;index;12;0.666666667;-0.10678324;0.005113617
HH001_32;index;18;1;0.462978782;0.009653816
HH001_33;biomass;6;0.333333333;-0.19440309;0.343966906
HH001_33;biomass;12;0.666666667;-0.369591482;0.106343057
HH001_33;biomass;18;1;-0.154477377;0.325127719
HH001_33;composition;6;0.333333333;0.484726442;
HH001_33;composition;12;0.666666667;0.613131166;
HH001_33;composition;18;1;0.423380356;
HH001_33;index;6;0.333333333;0.129520249;0.07214111
HH001_33;index;12;0.666666667;0.127683344;0.074146957
HH001_33;index;18;1;0.152410764;0.035139627
HH001_34;biomass;3;0.142857143;-0.354034052;0.058061187
HH001_34;biomass;12;0.571428571;-0.26610748;0.146421117
HH001_34;biomass;18;0.857142857;0.075306445;0.086266402
HH001_34;biomass;21;1;0.124135676;0.078619027
HH001_34;composition;3;0.142857143;0.192748575;
HH001_34;composition;12;0.571428571;0.144435548;
HH001_34;composition;18;0.857142857;0.260924623;
HH001_34;composition;21;1;0.22603279;
HH001_34;index;3;0.142857143;-0.02079627;0.001011316
HH001_34;index;12;0.571428571;-0.012448599;0.008866243
HH001_34;index;18;0.857142857;-0.048251385;0.004847939
HH001_34;index;21;1;0.203853598;0.044437517
HH001_35;biomass;3;0.142857143;-0.236620805;0.024331954
HH001_35;biomass;12;0.571428571;0.051453427;0.007112521
HH001_35;biomass;18;0.857142857;-0.300673553;0.221177236
HH001_35;biomass;21;1;-0.132252385;0.118891649
HH001_35;composition;3;0.142857143;0.220970258;
HH001_35;composition;12;0.571428571;0.140029249;
HH001_35;composition;18;0.857142857;0.291674988;
HH001_35;composition;21;1;0.164823544;
HH001_35;index;3;0.142857143;-0.261399855;0.030986337
HH001_35;index;12;0.571428571;-0.09380876;0.008902506
HH001_35;index;18;0.857142857;0.161181855;0.018287939
HH001_35;index;21;1;0.052683493;0.002741067
HH001_36;biomass;3;0.142857143;0.141982675;0.007611247
HH001_36;biomass;12;0.571428571;-0.212852208;0.143908428
HH001_36;biomass;18;0.857142857;0.118950706;0.081358294
HH001_36;biomass;21;1;-0.431206775;0.103292146
HH001_36;composition;3;0.142857143;0.141796741;
HH001_36;composition;12;0.571428571;0.27181361;
HH001_36;composition;18;0.857142857;0.302531638;
HH001_36;composition;21;1;0.301714054;
HH001_36;index;3;0.142857143;0.07224516;0.010155628
HH001_36;index;12;0.571428571;-0.105898894;0.007250336
HH001_36;index;18;0.857142857;0.371110277;0.057190587
HH001_36;index;21;1;0.127425444;0.038727895
HH001_37;biomass;3;0.142857143;0.32040121;0.010354465
HH001_37;biomass;12;0.571428571;-0.028916851;0.043866312
HH001_37;biomass;18;0.857142857;0.431086597;0.059613798
HH001_37;biomass;21;1;0.508595273;0.149325529
HH001_37;composition;3;0.142857143;0.195505091;
HH001_37;composition;12;0.571428571;0.217485747;
HH001_37;composition;18;0.857142857;0.333169751;
HH001_37;composition;21;1;0.449672445;
HH001_37;index;3;0.142857143;0.044760948;0.008105214
HH001_37;index;12;0.571428571;0.14687952;0.009278558
HH001_37;index;18;0.857142857;-0.160866778;0.001178836
HH001_37;index;21;1;-0.343313978;0.006598481
HH001_38;biomass;3;0.142857143;-0.441759054;0.018925112
HH001_38;biomass;12;0.571428571;-0.072762563;0.051093005
HH001_38;biomass;18;0.857142857;-0.072762563;0.051093005
HH001_38;biomass;21;1;-1.461183349;0.0384411
HH001_38;composition;3;0.142857143;0.233721729;
HH001_38;composition;12;0.571428571;0.177645287;
HH001_38;composition;18;0.857142857;0.177645287;
HH001_38;composition;21;1;0.630346323;
HH001_38;index;3;0.142857143;0.058371711;0.005556206
HH001_38;index;12;0.571428571;0.044199741;0.007771921
HH001_38;index;18;0.857142857;0.044199741;0.007771921
HH001_38;index;21;1;-0.217305488;0.010802825
HH001_39;biomass;3;0.142857143;-0.711391426;0.031460402
HH001_39;biomass;12;0.571428571;-0.123167275;0.063403946
HH001_39;biomass;18;0.857142857;-0.123167275;0.063403946
HH001_39;biomass;21;1;-0.506376463;0.112579363
HH001_39;composition;3;0.142857143;0.389744618;
HH001_39;composition;12;0.571428571;0.299956227;
HH001_39;composition;18;0.857142857;0.226244479;
HH001_39;composition;21;1;0.336086553;
HH001_39;index;3;0.142857143;0.28735625;0.016453543
HH001_39;index;12;0.571428571;-0.030293363;0.006078912
HH001_39;index;18;0.857142857;-0.030293363;0.006078912
HH001_39;index;21;1;0.313082335;0.021078957
HH001_4;abundance;0;0;0.035884937;0.011490473
HH001_4;abundance;1;0.03125;0.1443922;0.004414939
HH001_4;abundance;2;0.0625;0.038686445;0.006001267
HH001_4;abundance;4;0.125;0.012788251;0.005350078
HH001_4;abundance;8;0.25;0.064304675;0.008745038
HH001_4;abundance;16;0.5;-0.315316351;0.017440564
HH001_4;abundance;32;1;0.236669484;0.017312378
HH001_4;composition;0;0;0.160376008;
HH001_4;composition;2;0.0625;0.193575486;
HH001_4;composition;8;0.25;0.29117516;
HH001_4;composition;16;0.5;0.234309369;
HH001_4;composition;32;1;0.542923434;
HH001_4;index;0;0;-0.151946347;0.048989372
HH001_4;index;2;0.0625;0.016294356;0.045612844
HH001_4;index;8;0.25;-0.214590065;0.083829999
HH001_5;abundance;0;0;-0.000982778;0.011451557
HH001_5;abundance;1;0.03125;0.015378289;0.00316429
HH001_5;abundance;2;0.0625;-0.028968087;0.007511579
HH001_5;abundance;4;0.125;0.127285073;0.009468813
HH001_5;abundance;8;0.25;-0.002360186;0.003803965
HH001_5;abundance;16;0.5;-0.389468214;0.008289573
HH001_5;abundance;32;1;-0.014326591;0.016175001
HH001_5;composition;0;0;0.124323535;
HH001_5;composition;2;0.0625;0.215035959;
HH001_5;composition;8;0.25;0.310053537;
HH001_5;composition;16;0.5;0.377235708;
HH001_5;composition;32;1;0.414177721;
HH001_5;index;0;0;-0.116696059;0.019660669
HH001_5;index;2;0.0625;-0.006694041;0.031784268
HH001_5;index;8;0.25;-0.028863133;0.051699958
HH001_5;index;16;0.5;0.482472425;0.078452132
HH001_5;index;32;1;-0.74649543;0.353331275
HH001_6;abundance;0;0;-0.021382254;0.010399965
HH001_6;abundance;1;0.03125;0.194061892;0.00400093
HH001_6;abundance;2;0.0625;-0.097023242;0.005499385
HH001_6;abundance;4;0.125;0.076232037;0.006080536
HH001_6;abundance;8;0.25;-0.133055633;0.012653776
HH001_6;abundance;16;0.5;-0.212146221;0.003116934
HH001_6;abundance;32;1;0.09952299;0.017006958
HH001_6;composition;0;0;0.121342311;
HH001_6;composition;2;0.0625;0.198484074;
HH001_6;composition;8;0.25;0.299777818;
HH001_6;composition;16;0.5;0.377465763;
HH001_6;composition;32;1;0.416261294;
HH001_6;index;0;0;-0.250244254;0.007298231
HH001_6;index;2;0.0625;-0.053498123;0.038398549
HH001_6;index;8;0.25;0.066159739;0.038966977
HH001_6;index;16;0.5;0.656032155;0.066774364
HH001_6;index;32;1;-0.718168386;0.35588889
HH001_7;abundance;0;0;-0.074155369;0.002382885
HH001_7;abundance;1;0.03125;0.023719512;0.00447075
HH001_7;abundance;2;0.0625;0.010135363;0.003660828
HH001_7;abundance;4;0.125;0.100690105;0.002931576
HH001_7;abundance;8;0.25;0.086856564;0.004534234
HH001_7;abundance;16;0.5;-0.064561205;0.004560669
HH001_7;abundance;32;1;-0.164382667;0.004544862
HH001_7;composition;0;0;0.192074662;
HH001_7;composition;2;0.0625;0.15700715;
HH001_7;composition;8;0.25;0.210980809;
HH001_7;composition;16;0.5;0.298872528;
HH001_7;composition;32;1;0.238360037;
HH001_7;index;0;0;0.174578263;0.001331705
HH001_7;index;2;0.0625;-0.086092744;0.004631587
HH001_7;index;8;0.25;0.083502352;0.032877368
HH001_7;index;16;0.5;-0.063457955;0.047414086
HH001_7;index;32;1;0.105702282;0.023771772
HH001_8;abundance;0;0;0.038938933;0.000985501
HH001_8;abundance;1;0.03125;0.155786928;0.001460141
HH001_8;abundance;2;0.0625;-0.101147468;0.004603871
HH001_8;abundance;4;0.125;-0.040408191;0.001770992
HH001_8;abundance;8;0.25;-0.008516557;0.008667189
HH001_8;abundance;16;0.5;-0.159930365;
HH001_8;abundance;32;1;-0.10913694;
HH001_8;composition;0;0;0.153567596;
HH001_8;composition;2;0.0625;0.170429062;
HH001_8;composition;8;0.25;0.218990592;
HH001_8;composition;16;0.5;0.318031177;
HH001_8;composition;32;1;0.254201681;
HH001_8;index;0;0;0.118847108;0.002563703
HH001_8;index;2;0.0625;0.03009984;0.006839422
HH001_8;index;8;0.25;0.038197413;0.016389781
HH001_9;abundance;0;0;-0.057774747;0.001263003
HH001_9;abundance;1;0.03125;0.119217789;0.003495685
HH001_9;abundance;2;0.0625;-0.051834024;0.005014711
HH001_9;abundance;4;0.125;-0.03460714;0.003204473
HH001_9;abundance;8;0.25;-0.113230156;0.021006198
HH001_9;abundance;16;0.5;-0.083892117;0.011724091
HH001_9;abundance;32;1;-0.195088642;0.007863322
HH001_9;composition;0;0;0.15594522;
HH001_9;composition;2;0.0625;0.151372492;
HH001_9;composition;8;0.25;0.260554594;
HH001_9;composition;16;0.5;0.386048792;
HH001_9;composition;32;1;0.411958795;
HH001_9;index;0;0;0.127769696;0.001003632
HH001_9;index;2;0.0625;-0.05335718;0.006567467
HH001_9;index;8;0.25;0.031181603;0.022381863
HH001_9;index;16;0.5;0.277720204;0.051428518
HH001_9;index;32;1;0.598568708;0.01521926
HH002_1;abundance;0.5;0.055555556;0.159993195;0.001418044
HH002_1;abundance;3;0.333333333;-0.169391626;0.0000564
HH002_1;abundance;6;0.666666667;0.319986391;0.000133703
